"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes","exclusion_reason"
"MEXV2-EDGE-0125","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 3 Fr. VII.","VII.  Funcionarios partidistas: Los dirigentes de los partidos políticos, de las coaliciones y de las agrupaciones políticas, y sus representantes ante los órganos electorales, así como los responsabl","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0128","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 3 Fr. XIV.","XIV.  Organizadores de actos de campaña: Las personas que dirijan, coordinen, instrumenten o participen en la organización de las reuniones públicas, asambleas, marchas y en general los actos en que l","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0129","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7 Fr. V.","V. Recoja en cualquier tiempo, sin causa prevista por la ley, una o más credenciales para votar de los ciudadanos;","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0130","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7 Fr. VI.","VI. Retenga durante la jornada electoral, sin causa justificada por la ley, una o más credenciales para votar de los ciudadanos;","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0131","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7 Fr. VII.","VII. Solicite votos por paga, promesa de dinero u otra contraprestación, o bien mediante violencia o amenaza, presione a otro a asistir a eventos proselitistas, o a votar o abstenerse de votar por un ","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0132","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7 Fr. XV.","XV. Durante los tres días previos a la elección y hasta la hora del cierre oficial de las casillas que se encuentren en las zonas de husos horarios más occidentales del territorio nacional, publique o","statutory","3","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0133","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7 Fr. XVIII.","XVIII. Por sí o interpósita persona, proporcione fondos provenientes del extranjero a un partido político, coalición, agrupación política o candidato para apoyar actos proselitistas dentro de una camp","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0134","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7 Fr. XIX.","XIX. Expida o utilice facturas o documentos comprobatorios de gasto de partido político o candidato, alterando el costo real de los bienes o servicios prestados;","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0135","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 7","Bis. Se impondrá de trescientos a seiscientos días multa y prisión de cuatro a nueve años a quien, utilizando bienes, fondos, servicios o beneficios relacionados con programas sociales, ejerza cualqui","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0136","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 8 Fr. VI.","VI. Induzca o ejerza presión, en ejercicio de sus funciones, sobre los electores para votar o abstenerse de votar por un partido político, coalición o candidato;","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0137","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 8 Fr. VIII.","VIII. Expulse u ordene, sin causa prevista por la ley, el retiro de la casilla electoral de representantes de un partido político o de candidato independiente u observadores electorales legalmente acr","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0138","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 9 Fr. I.","I. Ejerza presión o induzca a los electores a votar o abstenerse de votar por un candidato, partido político o coalición, el día de la elección o en alguno de los tres días anteriores a la misma;","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0139","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 9 Fr. VII.","VII. Se abstenga de rendir cuentas o de realizar la comprobación o justificación de los gastos ordinarios o gastos de eventos proselitistas de campaña de algún partido político, coalición, agrupación ","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0140","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 9 Fr. X.","X. Utilice facturas o documentos comprobatorios de gasto de partido político o candidato, alterando el costo real de los bienes o servicios prestados.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0141","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 10 Fr. I.","I. Dentro del ámbito de sus facultades, se abstenga de informar o rinda información falsa de los recursos y bienes públicos remanentes de los partidos políticos o agrupaciones políticas que hayan perd","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0142","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 10 Fr. II.","II. Dentro del ámbito de sus facultades, se abstenga de transmitir la propiedad o posesión de los bienes adquiridos con financiamiento público o los remanentes de dicho financiamiento, una vez que hay","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0143","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 10 Fr. III.","III. Sin estar autorizado enajene, grave o done los bienes muebles o inmuebles, que integren el patrimonio del partido político o la agrupación política que haya perdido su registro.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0144","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 11 Fr. I.","I. Coaccione o amenace a sus subordinados para que participen en eventos proselitistas de precampaña o campaña, para que voten o se abstengan de votar por un candidato, partido político o coalición;","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0145","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 11 Fr. II.","II. Condicione la prestación de un servicio público, el cumplimiento de programas gubernamentales, el otorgamiento de concesiones, permisos, licencias, autorizaciones, franquicias, exenciones o la rea","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0146","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 11 Fr. III.","III. Destine, utilice o permita la utilización, de manera ilegal de fondos, bienes o servicios que tenga a su disposición, en virtud de su cargo, al apoyo o al perjuicio de un precandidato, partido po","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0147","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 11 Fr. IV.","IV. Proporcione apoyo o preste algún servicio a un precandidato, partido político, coalición, agrupación política o candidato, sea que lo haga por sí mismo o a través de sus subordinados, en sus horar","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0148","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 11 Fr. V.","V. Solicite a sus subordinados, por cualquier medio, aportaciones de dinero o en especie para apoyar a un precandidato, candidato, partido político, coalición o agrupación política, o","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0149","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 11","Bis. Se impondrá de quinientos a mil días multa y prisión de cuatro a nueve años, a la servidora o servidor público que, durante el proceso electoral, use o permita el uso de los recursos públicos, bi","statutory","4","discretionary","yes","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0150","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 15","Se impondrá de mil a cinco mil días multa y de cinco a quince años de prisión al que por sí o por interpósita persona realice, destine, utilice o reciba aportaciones de dinero o en especie a favor de ","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0151","Mexico","MEX-MECH-001","vote","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGDE","MEX-LGDE 16","Se impondrán de cien hasta quinientos días multa a los ministros de culto religioso que, en el desarrollo de actos propios de su ministerio, o a quien en el ejercicio del culto religioso, presionen el","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0170","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 2 Num. 1","1. Esta Ley reglamenta las normas constitucionales relativas a: a)  Los derechos y obligaciones político-electorales de las ciudadanas y los ciudadanos;  b) La función estatal de organizar las eleccio","statutory","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
